xf0,xf1,center,expected_center,fwhm
3,18,216.9933564526227,216.21163982,2.1932449492258206
3,19,219.1158713638372,218.54549518,2.0807341504874795
3,21,224.06218170521532,223.41674823,2.35291921133624
3,22,226.5854702533629,225.95897538,2.3450455378083643
3,23,229.05878632515143,228.57567218,2.3485018933281534
3,36,255.94623185453952,254.95881035,2.163163130782908
3,43,273.01062485596225,272.28637807,2.099665142246287
3,44,275.8535599344429,274.9845898,1.707007793829364
4,0,184.261961833638,183.71801232,1.5776624702081725
4,1,185.60050832256928,185.16136904,1.418110094703445
4,2,187.0628863929257,186.64257634,1.6357653530009222
4,3,188.63124109331906,188.16279125,1.5562838954333937
4,6,193.33243085577732,192.96971692,1.6510266593879843
4,7,194.92142717828202,194.65843399,1.6133048186095216
4,12,204.2744177637945,203.6579049,1.909836467009089
4,14,208.17571904836115,207.67343911,2.264742906790707
4,15,210.16432948557923,209.76550744,1.9441524529785452
4,17,214.7288450281268,213.94258352,2.0365834850168856
4,18,216.87990468379274,216.21163982,2.1111215897955304
4,19,219.1230099032132,218.54549518,1.9151696545854162
4,20,221.67488703035622,220.94641077,2.0374340182668345
4,21,224.04458320839652,223.41674823,2.394604570682379
4,22,226.44266074482326,225.95897538,2.967464630025048
4,23,229.01769891730146,228.57567218,2.6322062297948103
4,30,242.889808462934,242.16218512,1.9338966606892702
4,35,253.39325245461572,252.85464004,2.31128105092259
4,36,255.98337865578443,254.95881035,2.3516482875725213
4,37,258.14289312111737,257.27800588,2.8928546392259933
4,38,260.4999263247675,259.64679464,2.5711766446163793
4,43,272.85430685123026,272.28637807,3.2219910835341405
4,47,284.04009084487586,283.45145867,2.4712326607555224
4,58,312.1814275142246,319.81545004,2.327416956760511
5,0,183.53548556211823,183.71801232,1.567032007816492
5,1,185.07842250526446,185.16136904,2.260349108132187
5,2,186.3468733010003,186.64257634,2.758850205593165
5,4,189.57616369015057,189.72321432,1.625213379862746
5,5,191.09940122396003,191.32509162,1.6562474614408906
5,6,192.69342190173157,192.96971692,1.5736122772167724
5,7,194.3129535827597,194.65843399,1.6631033855011925
5,12,203.6938557788958,203.6579049,1.9494933743465344
5,13,205.4888301304661,205.63818422,1.9133610149621627
5,14,207.72451918695933,207.67343911,2.151398463338307
5,15,209.60245784913414,209.76550744,2.0716577965463157
5,16,211.79683014017837,211.73616035,2.009823285715711
5,17,214.1827011621946,213.94258352,1.965939684880298
5,18,216.2351017325689,216.21163982,1.9896191910822447
5,19,218.71592042173066,218.54549518,2.0680293633665063
5,20,221.14963990613475,220.94641077,2.3064703893552805
5,21,223.47972611445167,223.41674823,2.4763524428880666
5,22,225.8131439281562,225.95897538,2.320439823983359
5,25,232.50412289480715,232.49762763,1.838242867758483
5,31,244.4913462362743,244.21404055,2.2048013816342
5,33,248.61919794309713,248.44534582,2.038658876768406
5,36,255.49897689680847,254.95881035,2.2152028709970684
5,45,278.32067168497804,277.74358649,3.437107727912112
5,52,299.3116057820653,298.67406315,2.4831248794481686
5,54,305.60354839632953,305.38080342,3.6270053043229864
6,4,189.64872807309882,189.72321432,1.6794242747135586
6,6,192.8756760086384,192.96971692,2.039426823658915
6,7,194.30286850576562,194.65843399,1.593269980669455
6,13,205.9946863115536,205.63818422,0.87941183864334
6,16,211.9137456156018,211.73616035,2.425293540417861
6,17,213.96263534373148,213.94258352,2.328529714399061
7,34,249.44211832525224,250.62713335,0.5267488702091091
8,4,180.084228515625,189.72321432,0.21559021408364404
8,21,224.50699770682846,223.41674823,0.34554885746986697
8,45,269.9639992769832,277.74358649,0.5291030233867293
9,10,199.99147071829324,199.85528592,1.828675639108805
9,11,202.47123137586715,201.73083689,1.7767622587226286
9,13,205.5286917721361,205.63818422,0.8309517842422369
9,14,207.99106218926354,207.67343911,1.7143121992331776
9,15,210.23164248765164,209.76550744,1.5552195608747057
10,1,185.203348214954,185.16136904,1.053774920613295
10,3,187.09639123646915,188.16279125,0.474682019214463
10,9,198.22777914038394,198.0296243,1.2111467811730081
10,10,200.37705530205665,199.85528592,0.8802888754889383
10,11,201.86781134937615,201.73083689,1.1370435864689532
10,12,204.15926156308637,203.6579049,1.565272278457496
10,13,206.05534330797963,205.63818422,1.9552863494680857
11,1,185.52236687674875,185.16136904,1.0982290774731547
11,2,187.0577902816843,186.64257634,3.081088838278377
11,9,198.97721189666782,198.0296243,1.6375053517950617
11,10,200.62726567646175,199.85528592,1.7554762622700972
11,11,202.2070617496167,201.73083689,2.1765537885706303
11,12,204.49576939807508,203.6579049,0.8254068746528557
11,13,206.6355333819086,205.63818422,1.2128548323119945
11,14,208.0215682874214,207.67343911,2.534761411573901
11,15,210.10035035974414,209.76550744,2.5078435405923094
11,18,216.72349437287613,216.21163982,0.9540085637093731
12,28,238.89866387201576,238.18052371,1.3097157710646847
12,53,302.411734035812,301.98721366,5.5812608807263056
15,3,180.084228515625,188.16279125,0.21559021408364404
