1.50000000e+02 5.025025e-02 1.656913e+01
1.50002000e+02 5.025418e-02 1.657006e+01
1.50004000e+02 5.025818e-02 1.657101e+01
1.50006000e+02 5.026227e-02 1.657198e+01
1.50008000e+02 5.026646e-02 1.657297e+01
1.50010000e+02 5.027075e-02 1.657398e+01
1.50012000e+02 5.027514e-02 1.657501e+01
1.50014000e+02 5.027966e-02 1.657607e+01
1.50016000e+02 5.028430e-02 1.657716e+01
1.50018000e+02 5.028908e-02 1.657829e+01
1.50020000e+02 5.029402e-02 1.657944e+01
1.50022000e+02 5.029914e-02 1.658064e+01
1.50024000e+02 5.030444e-02 1.658188e+01
1.50026000e+02 5.030996e-02 1.658317e+01
1.50028000e+02 5.031571e-02 1.658451e+01
1.50030000e+02 5.032174e-02 1.658592e+01
1.50032000e+02 5.032807e-02 1.658739e+01
1.50034000e+02 5.033476e-02 1.658895e+01
1.50036000e+02 5.034185e-02 1.659060e+01
1.50038000e+02 5.034941e-02 1.659236e+01
1.50040000e+02 5.035752e-02 1.659425e+01
1.50042000e+02 5.036628e-02 1.659629e+01
1.50044000e+02 5.037582e-02 1.659852e+01
1.50046000e+02 5.038629e-02 1.660096e+01
1.50048000e+02 5.039783e-02 1.660367e+01
1.50050000e+02 5.041054e-02 1.660665e+01
1.50052000e+02 5.042427e-02 1.660989e+01
1.50054000e+02 5.043823e-02 1.661319e+01
1.50056000e+02 5.045030e-02 1.661605e+01
1.50058000e+02 5.045723e-02 1.661770e+01
1.50060000e+02 5.045704e-02 1.661767e+01
1.50062000e+02 5.045134e-02 1.661635e+01
1.50064000e+02 5.044341e-02 1.661451e+01
1.50066000e+02 5.043554e-02 1.661269e+01
1.50068000e+02 5.042864e-02 1.661110e+01
1.50070000e+02 5.042291e-02 1.660981e+01
1.50072000e+02 5.041828e-02 1.660877e+01
1.50074000e+02 5.041458e-02 1.660796e+01
1.50076000e+02 5.041169e-02 1.660733e+01
1.50078000e+02 5.040945e-02 1.660687e+01
1.50080000e+02 5.040778e-02 1.660653e+01
1.50082000e+02 5.040659e-02 1.660631e+01
1.50084000e+02 5.040582e-02 1.660618e+01
1.50086000e+02 5.040540e-02 1.660613e+01
1.50088000e+02 5.040529e-02 1.660616e+01
1.50090000e+02 5.040546e-02 1.660625e+01
1.50092000e+02 5.040587e-02 1.660639e+01
1.50094000e+02 5.040649e-02 1.660659e+01
1.50096000e+02 5.040732e-02 1.660683e+01
1.50098000e+02 5.040831e-02 1.660711e+01
