1.50000000e+02 8.485501e-02 2.525312e+01
1.50002000e+02 8.486064e-02 2.525444e+01
1.50004000e+02 8.486636e-02 2.525577e+01
1.50006000e+02 8.487217e-02 2.525712e+01
1.50008000e+02 8.487807e-02 2.525849e+01
1.50010000e+02 8.488407e-02 2.525988e+01
1.50012000e+02 8.489018e-02 2.526129e+01
1.50014000e+02 8.489641e-02 2.526273e+01
1.50016000e+02 8.490277e-02 2.526420e+01
1.50018000e+02 8.490927e-02 2.526570e+01
1.50020000e+02 8.491592e-02 2.526723e+01
1.50022000e+02 8.492275e-02 2.526880e+01
1.50024000e+02 8.492977e-02 2.527041e+01
1.50026000e+02 8.493701e-02 2.527207e+01
1.50028000e+02 8.494448e-02 2.527378e+01
1.50030000e+02 8.495223e-02 2.527554e+01
1.50032000e+02 8.496028e-02 2.527738e+01
1.50034000e+02 8.496868e-02 2.527930e+01
1.50036000e+02 8.497749e-02 2.528130e+01
1.50038000e+02 8.498677e-02 2.528341e+01
1.50040000e+02 8.499660e-02 2.528564e+01
1.50042000e+02 8.500708e-02 2.528802e+01
1.50044000e+02 8.501834e-02 2.529058e+01
1.50046000e+02 8.503053e-02 2.529335e+01
1.50048000e+02 8.504379e-02 2.529636e+01
1.50050000e+02 8.505822e-02 2.529964e+01
1.50052000e+02 8.507368e-02 2.530317e+01
1.50054000e+02 8.508936e-02 2.530675e+01
1.50056000e+02 8.510315e-02 2.530992e+01
1.50058000e+02 8.511180e-02 2.531192e+01
1.50060000e+02 8.511333e-02 2.531232e+01
1.50062000e+02 8.510936e-02 2.531148e+01
1.50064000e+02 8.510315e-02 2.531014e+01
1.50066000e+02 8.509700e-02 2.530882e+01
1.50068000e+02 8.509183e-02 2.530773e+01
1.50070000e+02 8.508782e-02 2.530692e+01
1.50072000e+02 8.508491e-02 2.530635e+01
1.50074000e+02 8.508295e-02 2.530600e+01
1.50076000e+02 8.508177e-02 2.530583e+01
1.50078000e+02 8.508127e-02 2.530581e+01
1.50080000e+02 8.508132e-02 2.530591e+01
1.50082000e+02 8.508186e-02 2.530612e+01
1.50084000e+02 8.508281e-02 2.530643e+01
1.50086000e+02 8.508412e-02 2.530681e+01
1.50088000e+02 8.508573e-02 2.530726e+01
1.50090000e+02 8.508763e-02 2.530777e+01
1.50092000e+02 8.508977e-02 2.530834e+01
1.50094000e+02 8.509212e-02 2.530895e+01
1.50096000e+02 8.509468e-02 2.530961e+01
1.50098000e+02 8.509740e-02 2.531030e+01
1.50100000e+02 8.510029e-02 2.531103e+01
1.50102000e+02 8.510332e-02 2.531179e+01
1.50104000e+02 8.510648e-02 2.531257e+01
1.50106000e+02 8.510976e-02 2.531339e+01
1.50108000e+02 8.511316e-02 2.531422e+01
1.50110000e+02 8.511665e-02 2.531508e+01
1.50112000e+02 8.512024e-02 2.531596e+01
1.50114000e+02 8.512392e-02 2.531685e+01
1.50116000e+02 8.512768e-02 2.531777e+01
1.50118000e+02 8.513152e-02 2.531870e+01
1.50120000e+02 8.513543e-02 2.531964e+01
1.50122000e+02 8.513940e-02 2.532060e+01
1.50124000e+02 8.514344e-02 2.532157e+01
1.50126000e+02 8.514753e-02 2.532256e+01
1.50128000e+02 8.515169e-02 2.532356e+01
1.50130000e+02 8.515589e-02 2.532456e+01
1.50132000e+02 8.516015e-02 2.532558e+01
1.50134000e+02 8.516445e-02 2.532661e+01
1.50136000e+02 8.516880e-02 2.532764e+01
1.50138000e+02 8.517319e-02 2.532869e+01
1.50140000e+02 8.517762e-02 2.532974e+01
1.50142000e+02 8.518210e-02 2.533081e+01
1.50144000e+02 8.518661e-02 2.533188e+01
1.50146000e+02 8.519115e-02 2.533296e+01
1.50148000e+02 8.519574e-02 2.533404e+01
1.50150000e+02 8.520036e-02 2.533513e+01
1.50152000e+02 8.520501e-02 2.533623e+01
1.50154000e+02 8.520969e-02 2.533734e+01
1.50156000e+02 8.521440e-02 2.533845e+01
1.50158000e+02 8.521915e-02 2.533957e+01
1.50160000e+02 8.522392e-02 2.534069e+01
1.50162000e+02 8.522873e-02 2.534182e+01
1.50164000e+02 8.523356e-02 2.534296e+01
1.50166000e+02 8.523842e-02 2.534410e+01
1.50168000e+02 8.524331e-02 2.534525e+01
1.50170000e+02 8.524823e-02 2.534640e+01
1.50172000e+02 8.525317e-02 2.534756e+01
1.50174000e+02 8.525814e-02 2.534872e+01
1.50176000e+02 8.526314e-02 2.534989e+01
1.50178000e+02 8.526816e-02 2.535107e+01
1.50180000e+02 8.527321e-02 2.535225e+01
1.50182000e+02 8.527829e-02 2.535343e+01
1.50184000e+02 8.528339e-02 2.535462e+01
1.50186000e+02 8.528852e-02 2.535582e+01
1.50188000e+02 8.529368e-02 2.535702e+01
1.50190000e+02 8.529887e-02 2.535823e+01
1.50192000e+02 8.530408e-02 2.535944e+01
1.50194000e+02 8.530932e-02 2.536066e+01
1.50196000e+02 8.531460e-02 2.536188e+01
1.50198000e+02 8.531990e-02 2.536312e+01
1.50200000e+02 8.532524e-02 2.536435e+01
1.50202000e+02 8.533060e-02 2.536560e+01
1.50204000e+02 8.533601e-02 2.536685e+01
1.50206000e+02 8.534145e-02 2.536811e+01
1.50208000e+02 8.534692e-02 2.536938e+01
1.50210000e+02 8.535244e-02 2.537065e+01
1.50212000e+02 8.535801e-02 2.537194e+01
1.50214000e+02 8.536362e-02 2.537323e+01
1.50216000e+02 8.536928e-02 2.537454e+01
1.50218000e+02 8.537500e-02 2.537586e+01
1.50220000e+02 8.538079e-02 2.537719e+01
1.50222000e+02 8.538665e-02 2.537854e+01
1.50224000e+02 8.539260e-02 2.537991e+01
1.50226000e+02 8.539864e-02 2.538130e+01
1.50228000e+02 8.540477e-02 2.538271e+01
1.50230000e+02 8.541097e-02 2.538414e+01
1.50232000e+02 8.541714e-02 2.538556e+01
