1.50000000e+02 3.544870e-01 8.331450e+01
1.50002000e+02 3.545053e-01 8.331787e+01
1.50004000e+02 3.545236e-01 8.332126e+01
1.50006000e+02 3.545421e-01 8.332466e+01
1.50008000e+02 3.545606e-01 8.332807e+01
1.50010000e+02 3.545793e-01 8.333151e+01
1.50012000e+02 3.545980e-01 8.333496e+01
1.50014000e+02 3.546169e-01 8.333843e+01
1.50016000e+02 3.546359e-01 8.334192e+01
1.50018000e+02 3.546551e-01 8.334543e+01
1.50020000e+02 3.546744e-01 8.334897e+01
1.50022000e+02 3.546939e-01 8.335254e+01
1.50024000e+02 3.547136e-01 8.335615e+01
1.50026000e+02 3.547335e-01 8.335978e+01
1.50028000e+02 3.547536e-01 8.336346e+01
1.50030000e+02 3.547740e-01 8.336718e+01
1.50032000e+02 3.547947e-01 8.337096e+01
1.50034000e+02 3.548158e-01 8.337479e+01
1.50036000e+02 3.548373e-01 8.337869e+01
1.50038000e+02 3.548593e-01 8.338268e+01
1.50040000e+02 3.548818e-01 8.338675e+01
1.50042000e+02 3.549049e-01 8.339094e+01
1.50044000e+02 3.549289e-01 8.339526e+01
1.50046000e+02 3.549538e-01 8.339975e+01
1.50048000e+02 3.549797e-01 8.340442e+01
1.50050000e+02 3.550068e-01 8.340929e+01
1.50052000e+02 3.550350e-01 8.341435e+01
1.50054000e+02 3.550634e-01 8.341945e+01
1.50056000e+02 3.550899e-01 8.342424e+01
1.50058000e+02 3.551112e-01 8.342815e+01
1.50060000e+02 3.551254e-01 8.343084e+01
1.50062000e+02 3.551342e-01 8.343258e+01
1.50064000e+02 3.551407e-01 8.343395e+01
1.50066000e+02 3.551472e-01 8.343534e+01
1.50068000e+02 3.551548e-01 8.343690e+01
1.50070000e+02 3.551635e-01 8.343867e+01
1.50072000e+02 3.551733e-01 8.344063e+01
1.50074000e+02 3.551841e-01 8.344275e+01
1.50076000e+02 3.551956e-01 8.344501e+01
1.50078000e+02 3.552078e-01 8.344738e+01
1.50080000e+02 3.552206e-01 8.344985e+01
1.50082000e+02 3.552339e-01 8.345240e+01
1.50084000e+02 3.552475e-01 8.345503e+01
1.50086000e+02 3.552616e-01 8.345771e+01
1.50088000e+02 3.552759e-01 8.346044e+01
1.50090000e+02 3.552906e-01 8.346322e+01
1.50092000e+02 3.553054e-01 8.346604e+01
1.50094000e+02 3.553205e-01 8.346890e+01
1.50096000e+02 3.553358e-01 8.347179e+01
1.50098000e+02 3.553513e-01 8.347471e+01
1.50100000e+02 3.553669e-01 8.347765e+01
1.50102000e+02 3.553827e-01 8.348062e+01
1.50104000e+02 3.553986e-01 8.348361e+01
1.50106000e+02 3.554147e-01 8.348662e+01
1.50108000e+02 3.554308e-01 8.348965e+01
1.50110000e+02 3.554471e-01 8.349270e+01
1.50112000e+02 3.554634e-01 8.349576e+01
1.50114000e+02 3.554799e-01 8.349884e+01
1.50116000e+02 3.554964e-01 8.350193e+01
1.50118000e+02 3.555130e-01 8.350503e+01
1.50120000e+02 3.555297e-01 8.350814e+01
1.50122000e+02 3.555464e-01 8.351127e+01
1.50124000e+02 3.555633e-01 8.351440e+01
1.50126000e+02 3.555801e-01 8.351755e+01
1.50128000e+02 3.555971e-01 8.352070e+01
1.50130000e+02 3.556141e-01 8.352387e+01
1.50132000e+02 3.556311e-01 8.352704e+01
1.50134000e+02 3.556482e-01 8.353022e+01
1.50136000e+02 3.556653e-01 8.353340e+01
1.50138000e+02 3.556825e-01 8.353660e+01
1.50140000e+02 3.556997e-01 8.353980e+01
1.50142000e+02 3.557170e-01 8.354301e+01
1.50144000e+02 3.557343e-01 8.354622e+01
1.50146000e+02 3.557517e-01 8.354944e+01
1.50148000e+02 3.557690e-01 8.355266e+01
1.50150000e+02 3.557865e-01 8.355590e+01
1.50152000e+02 3.558039e-01 8.355913e+01
1.50154000e+02 3.558214e-01 8.356237e+01
1.50156000e+02 3.558389e-01 8.356562e+01
1.50158000e+02 3.558565e-01 8.356887e+01
1.50160000e+02 3.558741e-01 8.357213e+01
1.50162000e+02 3.558917e-01 8.357539e+01
1.50164000e+02 3.559094e-01 8.357866e+01
