xf0,xf1,center,expected_center,fwhm
4,1,185.58411002831133,185.16136904,1.5976358381947915
4,2,187.04918252313982,186.64257634,1.8908450912028913
4,3,188.63059907268345,188.16279125,1.509861792256932
4,6,193.32510467643237,192.96971692,1.6660609690324295
4,7,194.93848998338603,194.65843399,1.7281563522613648
4,15,209.83311355258456,209.76550744,2.6936227449442227
4,17,214.731606800494,213.94258352,2.119743734167666
4,18,216.92842353727914,216.21163982,2.2086428988479785
4,19,219.1114036351294,218.54549518,1.9112874175966692
4,20,221.57928756979206,220.94641077,2.212193315557147
4,21,224.08287173377266,223.41674823,2.4441614332780763
4,22,226.42751446468847,225.95897538,3.2790879353681497
4,35,253.4172985481706,252.85464004,2.232599444801531
4,36,260.41205827009463,254.95881035,2.6282583094976566
4,37,258.1443307977123,257.27800588,2.47547878823927
4,38,260.4676178597004,259.64679464,2.4041561832347678
4,39,262.9517750758541,262.06659921,2.947895579821611
4,42,270.4144335311307,269.6471616,2.470446249161131
4,43,272.6753953302389,272.28637807,3.2906679440907416
4,45,278.3961732665337,277.74358649,3.5718887019496686
5,0,183.5438223380718,183.71801232,1.631020128322063
5,4,189.59446628029042,189.72321432,2.0291892383336587
5,5,191.11915357257257,191.32509162,1.5147254694514651
5,17,214.20403440927242,213.94258352,2.3471346204305807
5,18,216.18171104524288,216.21163982,2.45123299219514
5,19,218.6404324412793,218.54549518,2.312282076740273
5,20,221.2036106483548,220.94641077,2.3045953716213115
5,22,225.7990736736513,225.95897538,2.629686639653632
5,42,270.10313646455194,269.6471616,2.4848083983560985
5,46,280.9124287356183,280.56523012,3.219694206172149
5,52,299.23296509141136,298.67406315,2.653497209143013
6,12,203.7009627007594,203.6579049,1.982020552251218
6,35,252.94869927830803,252.85464004,2.306486163701802
6,39,267.8915303339948,262.06659921,0.5131523171491977
7,39,262.0148702560007,262.06659921,5.836557374007461
7,52,292.1880113456824,298.67406315,0.4569428506102762
8,4,180.084228515625,189.72321432,0.21559021408364404
8,18,224.50391314959015,216.21163982,0.5152753004394628
8,19,224.45849095692236,218.54549518,0.47669211525227867
10,19,224.47482036928713,218.54549518,0.6142004524904547
10,46,280.6485911481191,280.56523012,1.6002693992183266
10,49,290.6458641074852,289.19192083,3.535179008476436
10,52,299.50554926309417,298.67406315,2.8304142227702638
11,17,214.53520879726992,213.94258352,1.2892704021514703
11,50,282.90894981813204,292.27884272,0.47781458707673363
11,52,299.97528995874796,298.67406315,3.287963464401638
11,53,303.4632139987136,301.98721366,3.228528299478036
11,54,305.5536642619152,305.38080342,2.084586064468011
12,52,300.10928738847286,298.67406315,2.151669974821181
13,21,224.45048377118613,223.41674823,0.6296426857960572
13,23,224.49655205602502,228.57567218,0.7086055099007358
13,54,311.14958785193187,305.38080342,0.33386657659862995
15,3,180.084228515625,188.16279125,0.21559021408364404
