xf0,xf1,center,expected_center,fwhm
4,14,208.2664692012452,207.67343911,2.3820948926578156
4,15,210.1650028518722,209.76550744,1.9438368806146327
4,17,214.73209536672647,213.94258352,2.032296353322617
4,18,216.93372491803296,216.21163982,2.1576737663769583
4,19,219.1194650536777,218.54549518,1.8906524940601823
4,20,221.67077480043085,220.94641077,2.032544773660012
4,21,224.05169348965057,223.41674823,2.3879126286948815
4,22,226.43204083005304,225.95897538,3.0411601466138483
4,23,228.95384173751592,228.57567218,2.7131084307830124
4,26,235.14046020109907,234.35463586,1.8537933651068916
4,27,237.02430348200937,236.24861235,2.028064103626305
4,29,242.37974596302,240.15136978,0.4679082977246845
4,30,242.87403202968306,242.16218512,1.9416533109441612
4,36,255.9845926673083,254.95881035,2.323666845405591
4,37,258.0857012676825,257.27800588,3.13182783689673
4,38,260.45680897499966,259.64679464,2.515120666791296
5,0,183.5273776967301,183.71801232,1.6026591008191438
5,4,189.57901565083955,189.72321432,1.6177362623369052
5,5,191.1079299782199,191.32509162,1.6449767902773629
5,6,192.6867519395689,192.96971692,1.6000123675453883
5,7,194.32459539062037,194.65843399,1.6983903870535992
5,12,203.70385603414562,203.6579049,1.970663543338932
5,13,205.50978963174282,205.63818422,1.9257462186447354
5,15,209.59548246967418,209.76550744,2.1140262477805
5,16,211.80044987117336,211.73616035,1.9869159431385965
5,17,214.19571108473824,213.94258352,1.9421921831756463
5,22,225.81820113643542,225.95897538,2.5069198092396725
5,30,242.40887093865587,242.16218512,1.9921067869727307
5,35,254.52652668038525,252.85464004,0.6493135731016673
5,48,286.61325531554377,286.17572325,2.7915747569071234
5,52,299.1950780271357,298.67406315,2.665300213752194
6,7,194.29506228565074,194.65843399,1.4937234352998718
6,14,207.8736657847608,207.67343911,2.757036145629288
6,17,214.1016224556571,213.94258352,3.0985410251000363
6,27,235.66682517325685,236.24861235,0.4224621221936393
8,4,180.084228515625,189.72321432,0.21559021408364404
8,45,270.0635939005221,277.74358649,0.5176748687180024
9,13,205.50891060193314,205.63818422,0.8895459877881348
9,14,208.01710691339133,207.67343911,1.7738186412662769
9,15,210.24255632893096,209.76550744,1.3608176220748893
9,44,270.0858641896403,274.9845898,0.7134367802158094
10,0,184.62149105527962,183.71801232,1.1987524517624817
10,1,185.21492639584253,185.16136904,1.0487094251588194
10,9,198.1832146990568,198.0296243,1.2430364712134097
10,10,200.36194661806257,199.85528592,0.9916721682170194
10,11,202.04187605141917,201.73083689,1.6468404936568608
10,12,204.11985110120034,203.6579049,1.537097917642484
10,13,206.02613514765858,205.63818422,1.9380202424594841
10,44,270.05273374121333,274.9845898,0.6978497793747055
11,1,185.5320324629389,185.16136904,1.1867186046579572
11,2,187.5379962557877,186.64257634,0.9582767201084952
