xf0,xf1,center,expected_center,fwhm
2,1,180.084228515625,185.16136904,0.21559021408364404
3,21,224.16447135359934,223.41674823,2.050856496532904
3,23,228.91408174271274,228.57567218,2.5008400954885075
4,22,224.48335516072757,225.95897538,2.6588011113097627
6,23,234.94878427068355,228.57567218,1.9698171466315302
7,43,262.41919384502165,272.28637807,0.3701048932384202
13,30,233.40862228153455,242.16218512,0.47521518846976596
14,52,290.1560738891141,298.67406315,0.5624096462709073
